,Currency,Exchange,month,date,year
2764,GBP,0.7706,7,6,2016
2765,USD,1.0,7,7,2016
2766,CAD,1.2931,7,7,2016
2767,AUD,1.3301,7,7,2016
2768,EUR,0.9025,7,7,2016
2769,GBP,0.7679,7,7,2016
2770,USD,1.0,7,8,2016
2771,CAD,1.3014,7,8,2016
2772,AUD,1.3307,7,8,2016
2773,EUR,0.9033,7,8,2016
2774,GBP,0.77,7,8,2016
2775,USD,1.0,7,9,2016
2776,CAD,1.3014,7,9,2016
2777,AUD,1.3307,7,9,2016
2778,EUR,0.9033,7,9,2016
2779,GBP,0.77,7,9,2016
2780,USD,1.0,7,10,2016
2781,CAD,1.3014,7,10,2016
2782,AUD,1.3307,7,10,2016
2783,EUR,0.9033,7,10,2016
2784,GBP,0.77,7,10,2016
2785,USD,1.0,7,11,2016
2786,CAD,1.3066,7,11,2016
2787,AUD,1.3229,7,11,2016
2788,EUR,0.9051,7,11,2016
2789,GBP,0.7702,7,11,2016
2790,USD,1.0,7,12,2016
2791,CAD,1.3029,7,12,2016
2792,AUD,1.3101,7,12,2016
2793,EUR,0.9016,7,12,2016
2794,GBP,0.7598,7,12,2016
2795,USD,1.0,7,13,2016
2796,CAD,1.3053,7,13,2016
2797,AUD,1.3111,7,13,2016
2798,EUR,0.9032,7,13,2016
2799,GBP,0.7532,7,13,2016
2800,USD,1.0,7,14,2016
2801,CAD,1.2926,7,14,2016
2802,AUD,1.3075,7,14,2016
2803,EUR,0.8963,7,14,2016
2804,GBP,0.7467,7,14,2016
2805,USD,1.0,7,15,2016
2806,CAD,1.2866,7,15,2016
2807,AUD,1.3064,7,15,2016
2808,EUR,0.8986,7,15,2016
2809,GBP,0.7483,7,15,2016
2810,USD,1.0,7,16,2016
2811,CAD,1.2866,7,16,2016
2812,AUD,1.3064,7,16,2016
2813,EUR,0.8986,7,16,2016
2814,GBP,0.7483,7,16,2016
2815,USD,1.0,7,17,2016
2816,CAD,1.2866,7,17,2016
2817,AUD,1.3064,7,17,2016
2818,EUR,0.8986,7,17,2016
2819,GBP,0.7483,7,17,2016
2820,USD,1.0,7,18,2016
2821,CAD,1.2951,7,18,2016
2822,AUD,1.317,7,18,2016
2823,EUR,0.9047,7,18,2016
2824,GBP,0.7543,7,18,2016
2825,USD,1.0,7,19,2016
2826,CAD,1.3017,7,19,2016
2827,AUD,1.3346,7,19,2016
2828,EUR,0.9062,7,19,2016
2829,GBP,0.7608,7,19,2016
2830,USD,1.0,7,20,2016
2831,CAD,1.3059,7,20,2016
2832,AUD,1.3359,7,20,2016
2833,EUR,0.908,7,20,2016
2834,GBP,0.7591,7,20,2016
2835,USD,1.0,7,21,2016
2836,CAD,1.3051,7,21,2016
2837,AUD,1.3355,7,21,2016
2838,EUR,0.9079,7,21,2016
2839,GBP,0.7589,7,21,2016
2840,USD,1.0,7,22,2016
2841,CAD,1.3107,7,22,2016
2842,AUD,1.3362,7,22,2016
2843,EUR,0.9079,7,22,2016
2844,GBP,0.7636,7,22,2016
2845,USD,1.0,7,23,2016
2846,CAD,1.3107,7,23,2016
2847,AUD,1.3362,7,23,2016
2848,EUR,0.9079,7,23,2016
2849,GBP,0.7636,7,23,2016
2850,USD,1.0,7,24,2016
2851,CAD,1.3107,7,24,2016
2852,AUD,1.3362,7,24,2016
2853,EUR,0.9079,7,24,2016
2854,GBP,0.7636,7,24,2016
2855,USD,1.0,7,25,2016
2856,CAD,1.3172,7,25,2016
2857,AUD,1.3355,7,25,2016
2858,EUR,0.9106,7,25,2016
2859,GBP,0.7619,7,25,2016
2860,USD,1.0,7,26,2016
2861,CAD,1.3234,7,26,2016
2862,AUD,1.3275,7,26,2016
2863,EUR,0.9093,7,26,2016
2864,GBP,0.7612,7,26,2016
2865,USD,1.0,7,27,2016
2866,CAD,1.319,7,27,2016
2867,AUD,1.3388,7,27,2016
2868,EUR,0.9098,7,27,2016
2869,GBP,0.7631,7,27,2016
2870,USD,1.0,7,28,2016
2871,CAD,1.3161,7,28,2016
2872,AUD,1.3287,7,28,2016
2873,EUR,0.9017,7,28,2016
2874,GBP,0.7594,7,28,2016
2875,USD,1.0,7,29,2016
2876,CAD,1.3176,7,29,2016
2877,AUD,1.3302,7,29,2016
2878,EUR,0.8998,7,29,2016
2879,GBP,0.7595,7,29,2016
2880,USD,1.0,7,30,2016
2881,CAD,1.3176,7,30,2016
2882,AUD,1.3302,7,30,2016
2883,EUR,0.8998,7,30,2016
2884,GBP,0.7595,7,30,2016
2885,USD,1.0,7,31,2016
2886,CAD,1.3176,7,31,2016
2887,AUD,1.3302,7,31,2016
2888,EUR,0.8998,7,31,2016
2889,GBP,0.7595,7,31,2016
2890,USD,1.0,8,1,2016
2891,CAD,1.3066,8,1,2016
2892,AUD,1.3213,8,1,2016
2893,EUR,0.8957,8,1,2016
2894,GBP,0.7573,8,1,2016
2895,USD,1.0,8,2,2016
2896,CAD,1.3051,8,2,2016
2897,AUD,1.3148,8,2,2016
2898,EUR,0.8934,8,2,2016
2899,GBP,0.7532,8,2,2016
2900,USD,1.0,8,3,2016
2901,CAD,1.31,8,3,2016
2902,AUD,1.317,8,3,2016
2903,EUR,0.8929,8,3,2016
2904,GBP,0.7492,8,3,2016
2905,USD,1.0,8,4,2016
2906,CAD,1.3053,8,4,2016
2907,AUD,1.3114,8,4,2016
2908,EUR,0.898,8,4,2016
2909,GBP,0.7597,8,4,2016
2910,USD,1.0,8,5,2016
2911,CAD,1.3023,8,5,2016
2912,AUD,1.3058,8,5,2016
2913,EUR,0.8964,8,5,2016
2914,GBP,0.7602,8,5,2016
2915,USD,1.0,8,6,2016
2916,CAD,1.3023,8,6,2016
2917,AUD,1.3058,8,6,2016
2918,EUR,0.8964,8,6,2016
2919,GBP,0.7602,8,6,2016
2920,USD,1.0,8,7,2016
2921,CAD,1.3023,8,7,2016
2922,AUD,1.3058,8,7,2016
2923,EUR,0.8964,8,7,2016
2924,GBP,0.7602,8,7,2016
2925,USD,1.0,8,8,2016
2926,CAD,1.3144,8,8,2016
2927,AUD,1.3096,8,8,2016
2928,EUR,0.902,8,8,2016
2929,GBP,0.7663,8,8,2016
2930,USD,1.0,8,9,2016
2931,CAD,1.3149,8,9,2016
2932,AUD,1.3056,8,9,2016
2933,EUR,0.9027,8,9,2016
2934,GBP,0.7709,8,9,2016
2935,USD,1.0,8,10,2016
2936,CAD,1.3016,8,10,2016
2937,AUD,1.292,8,10,2016
2938,EUR,0.8941,8,10,2016
2939,GBP,0.7649,8,10,2016
2940,USD,1.0,8,11,2016
2941,CAD,1.3054,8,11,2016
2942,AUD,1.2965,8,11,2016
2943,EUR,0.8966,8,11,2016
2944,GBP,0.7714,8,11,2016
2945,USD,1.0,8,12,2016
2946,CAD,1.2975,8,12,2016
2947,AUD,1.3027,8,12,2016
2948,EUR,0.8962,8,12,2016
2949,GBP,0.7712,8,12,2016
2950,USD,1.0,8,13,2016
2951,CAD,1.2975,8,13,2016
2952,AUD,1.3027,8,13,2016
2953,EUR,0.8962,8,13,2016
2954,GBP,0.7712,8,13,2016
2955,USD,1.0,8,14,2016
2956,CAD,1.2975,8,14,2016
2957,AUD,1.3027,8,14,2016
2958,EUR,0.8962,8,14,2016
2959,GBP,0.7712,8,14,2016
2960,USD,1.0,8,15,2016
2961,CAD,1.2921,8,15,2016
2962,AUD,1.3038,8,15,2016
2963,EUR,0.8945,8,15,2016
2964,GBP,0.7753,8,15,2016
2965,USD,1.0,8,16,2016
2966,CAD,1.2817,8,16,2016
2967,AUD,1.2928,8,16,2016
2968,EUR,0.8853,8,16,2016
2969,GBP,0.7708,8,16,2016
2970,USD,1.0,8,17,2016
2971,CAD,1.2885,8,17,2016
2972,AUD,1.3107,8,17,2016
2973,EUR,0.8868,8,17,2016
2974,GBP,0.7684,8,17,2016
2975,USD,1.0,8,18,2016
2976,CAD,1.2829,8,18,2016
2977,AUD,1.3043,8,18,2016
2978,EUR,0.8833,8,18,2016
2979,GBP,0.7603,8,18,2016
2980,USD,1.0,8,19,2016
2981,CAD,1.2844,8,19,2016
2982,AUD,1.3135,8,19,2016
2983,EUR,0.8829,8,19,2016
2984,GBP,0.7641,8,19,2016
2985,USD,1.0,8,20,2016
2986,CAD,1.2844,8,20,2016
2987,AUD,1.3135,8,20,2016
2988,EUR,0.8829,8,20,2016
2989,GBP,0.7641,8,20,2016
2990,USD,1.0,8,21,2016
2991,CAD,1.2844,8,21,2016
2992,AUD,1.3135,8,21,2016
2993,EUR,0.8829,8,21,2016
2994,GBP,0.7641,8,21,2016
2995,USD,1.0,8,22,2016
2996,CAD,1.2915,8,22,2016
2997,AUD,1.314,8,22,2016
2998,EUR,0.8845,8,22,2016
2999,GBP,0.7628,8,22,2016
3000,USD,1.0,8,23,2016
3001,CAD,1.2898,8,23,2016
3002,AUD,1.3073,8,23,2016
3003,EUR,0.8819,8,23,2016
3004,GBP,0.7584,8,23,2016
3005,USD,1.0,8,24,2016
3006,CAD,1.294,8,24,2016
3007,AUD,1.3119,8,24,2016
3008,EUR,0.8875,8,24,2016
3009,GBP,0.7555,8,24,2016
3010,USD,1.0,8,25,2016
3011,CAD,1.2929,8,25,2016
3012,AUD,1.3144,8,25,2016
3013,EUR,0.8857,8,25,2016
3014,GBP,0.7579,8,25,2016
3015,USD,1.0,8,26,2016
3016,CAD,1.2884,8,26,2016
3017,AUD,1.3083,8,26,2016
3018,EUR,0.8857,8,26,2016
3019,GBP,0.7569,8,26,2016
3020,USD,1.0,8,27,2016
3021,CAD,1.2884,8,27,2016
3022,AUD,1.3083,8,27,2016
3023,EUR,0.8857,8,27,2016
3024,GBP,0.7569,8,27,2016
3025,USD,1.0,8,28,2016
3026,CAD,1.2884,8,28,2016
3027,AUD,1.3083,8,28,2016
3028,EUR,0.8857,8,28,2016
3029,GBP,0.7569,8,28,2016
3030,USD,1.0,8,29,2016
3031,CAD,1.3013,8,29,2016
3032,AUD,1.3241,8,29,2016
3033,EUR,0.8953,8,29,2016
3034,GBP,0.7652,8,29,2016
3035,USD,1.0,8,30,2016
3036,CAD,1.3039,8,30,2016
3037,AUD,1.3241,8,30,2016
3038,EUR,0.8954,8,30,2016
3039,GBP,0.7626,8,30,2016
3040,USD,1.0,8,31,2016
3041,CAD,1.31,8,31,2016
3042,AUD,1.33,8,31,2016
3043,EUR,0.8983,8,31,2016
3044,GBP,0.7618,8,31,2016
3045,USD,1.0,9,1,2016
3046,CAD,1.3129,9,1,2016
3047,AUD,1.3279,9,1,2016
3048,EUR,0.8972,9,1,2016
3049,GBP,0.7541,9,1,2016
3050,USD,1.0,9,2,2016
3051,CAD,1.3082,9,2,2016
3052,AUD,1.3231,9,2,2016
3053,EUR,0.8934,9,2,2016
3054,GBP,0.7528,9,2,2016
3055,USD,1.0,9,3,2016
3056,CAD,1.3082,9,3,2016
3057,AUD,1.3231,9,3,2016
3058,EUR,0.8934,9,3,2016
3059,GBP,0.7528,9,3,2016
3060,USD,1.0,9,4,2016
3061,CAD,1.3082,9,4,2016
3062,AUD,1.3231,9,4,2016
3063,EUR,0.8934,9,4,2016
3064,GBP,0.7528,9,4,2016
3065,USD,1.0,9,5,2016
3066,CAD,1.294,9,5,2016
3067,AUD,1.3173,9,5,2016
3068,EUR,0.8964,9,5,2016
3069,GBP,0.7498,9,5,2016
3070,USD,1.0,9,6,2016
3071,CAD,1.2909,9,6,2016
3072,AUD,1.3106,9,6,2016
3073,EUR,0.8961,9,6,2016
3074,GBP,0.7486,9,6,2016
3075,USD,1.0,9,7,2016
3076,CAD,1.2854,9,7,2016
3077,AUD,1.3026,9,7,2016
3078,EUR,0.8899,9,7,2016
3079,GBP,0.7472,9,7,2016
3080,USD,1.0,9,8,2016
3081,CAD,1.2877,9,8,2016
3082,AUD,1.2953,9,8,2016
3083,EUR,0.8853,9,8,2016
3084,GBP,0.7486,9,8,2016
3085,USD,1.0,9,9,2016
3086,CAD,1.2957,9,9,2016
3087,AUD,1.3166,9,9,2016
3088,EUR,0.8875,9,9,2016
3089,GBP,0.7504,9,9,2016
3090,USD,1.0,9,10,2016
3091,CAD,1.2957,9,10,2016
3092,AUD,1.3166,9,10,2016
3093,EUR,0.8875,9,10,2016
3094,GBP,0.7504,9,10,2016
3095,USD,1.0,9,11,2016
3096,CAD,1.2957,9,11,2016
3097,AUD,1.3166,9,11,2016
3098,EUR,0.8875,9,11,2016
3099,GBP,0.7504,9,11,2016
3100,USD,1.0,9,12,2016
3101,CAD,1.3114,9,12,2016
3102,AUD,1.3299,9,12,2016
3103,EUR,0.8908,9,12,2016
3104,GBP,0.7525,9,12,2016
3105,USD,1.0,9,13,2016
3106,CAD,1.3109,9,13,2016
3107,AUD,1.3282,9,13,2016
3108,EUR,0.8891,9,13,2016
3109,GBP,0.7536,9,13,2016
3110,USD,1.0,9,14,2016
3111,CAD,1.3192,9,14,2016
3112,AUD,1.3391,9,14,2016
3113,EUR,0.8914,9,14,2016
3114,GBP,0.7584,9,14,2016
3115,USD,1.0,9,15,2016
3116,CAD,1.3178,9,15,2016
3117,AUD,1.3361,9,15,2016
3118,EUR,0.8886,9,15,2016
3119,GBP,0.757,9,15,2016
3120,USD,1.0,9,16,2016
3121,CAD,1.3199,9,16,2016
3122,AUD,1.3316,9,16,2016
3123,EUR,0.8908,9,16,2016
3124,GBP,0.759,9,16,2016
3125,USD,1.0,9,17,2016
3126,CAD,1.3199,9,17,2016
3127,AUD,1.3316,9,17,2016
3128,EUR,0.8908,9,17,2016
3129,GBP,0.759,9,17,2016
3130,USD,1.0,9,18,2016
3131,CAD,1.3199,9,18,2016
3132,AUD,1.3316,9,18,2016
3133,EUR,0.8908,9,18,2016
3134,GBP,0.759,9,18,2016
3135,USD,1.0,9,19,2016
3136,CAD,1.3152,9,19,2016
3137,AUD,1.3249,9,19,2016
3138,EUR,0.8957,9,19,2016
3139,GBP,0.7658,9,19,2016
3140,USD,1.0,9,20,2016
3141,CAD,1.3226,9,20,2016
3142,AUD,1.3244,9,20,2016
3143,EUR,0.8941,9,20,2016
3144,GBP,0.7709,9,20,2016
3145,USD,1.0,9,21,2016
3146,CAD,1.3142,9,21,2016
3147,AUD,1.3152,9,21,2016
3148,EUR,0.8969,9,21,2016
3149,GBP,0.7685,9,21,2016
3150,USD,1.0,9,22,2016
3151,CAD,1.3012,9,22,2016
3152,AUD,1.3057,9,22,2016
3153,EUR,0.8898,9,22,2016
3154,GBP,0.7646,9,22,2016
3155,USD,1.0,9,23,2016
3156,CAD,1.3042,9,23,2016
3157,AUD,1.3095,9,23,2016
3158,EUR,0.8917,9,23,2016
3159,GBP,0.7708,9,23,2016
3160,USD,1.0,9,24,2016
3161,CAD,1.3042,9,24,2016
3162,AUD,1.3095,9,24,2016
3163,EUR,0.8917,9,24,2016
3164,GBP,0.7708,9,24,2016
3165,USD,1.0,9,25,2016
3166,CAD,1.3042,9,25,2016
3167,AUD,1.3095,9,25,2016
3168,EUR,0.8917,9,25,2016
3169,GBP,0.7708,9,25,2016
3170,USD,1.0,9,26,2016
3171,CAD,1.3164,9,26,2016
3172,AUD,1.3098,9,26,2016
3173,EUR,0.8879,9,26,2016
3174,GBP,0.7733,9,26,2016
3175,USD,1.0,9,27,2016
3176,CAD,1.3256,9,27,2016
3177,AUD,1.3067,9,27,2016
3178,EUR,0.8913,9,27,2016
3179,GBP,0.7702,9,27,2016
3180,USD,1.0,9,28,2016
3181,CAD,1.3211,9,28,2016
3182,AUD,1.304,9,28,2016
3183,EUR,0.8909,9,28,2016
3184,GBP,0.768,9,28,2016
3185,USD,1.0,9,29,2016
3186,CAD,1.3085,9,29,2016
3187,AUD,1.3049,9,29,2016
3188,EUR,0.8912,9,29,2016
3189,GBP,0.7676,9,29,2016
3190,USD,1.0,9,30,2016
3191,CAD,1.3162,9,30,2016
3192,AUD,1.3132,9,30,2016
3193,EUR,0.896,9,30,2016
3194,GBP,0.7715,9,30,2016
3195,USD,1.0,10,1,2016
3196,CAD,1.3162,10,1,2016
3197,AUD,1.3132,10,1,2016
3198,EUR,0.896,10,1,2016
3199,GBP,0.7715,10,1,2016
3200,USD,1.0,10,2,2016
3201,CAD,1.3162,10,2,2016
3202,AUD,1.3132,10,2,2016
3203,EUR,0.896,10,2,2016
3204,GBP,0.7715,10,2,2016
3205,USD,1.0,10,3,2016
3206,CAD,1.3085,10,3,2016
3207,AUD,1.3028,10,3,2016
3208,EUR,0.89,10,3,2016
3209,GBP,0.7771,10,3,2016
3210,USD,1.0,10,4,2016
3211,CAD,1.3168,10,4,2016
3212,AUD,1.3049,10,4,2016
3213,EUR,0.896,10,4,2016
3214,GBP,0.7843,10,4,2016
3215,USD,1.0,10,5,2016
3216,CAD,1.3216,10,5,2016
3217,AUD,1.3132,10,5,2016
3218,EUR,0.892,10,5,2016
3219,GBP,0.7863,10,5,2016
3220,USD,1.0,10,6,2016
3221,CAD,1.3204,10,6,2016
3222,AUD,1.3198,10,6,2016
3223,EUR,0.8941,10,6,2016
3224,GBP,0.7897,10,6,2016
3225,USD,1.0,10,7,2016
3226,CAD,1.3271,10,7,2016
3227,AUD,1.3192,10,7,2016
3228,EUR,0.8977,10,7,2016
3229,GBP,0.8111,10,7,2016
3230,USD,1.0,10,8,2016
3231,CAD,1.3271,10,8,2016
3232,AUD,1.3192,10,8,2016
3233,EUR,0.8977,10,8,2016
3234,GBP,0.8111,10,8,2016
3235,USD,1.0,10,9,2016
3236,CAD,1.3271,10,9,2016
3237,AUD,1.3192,10,9,2016
3238,EUR,0.8977,10,9,2016
3239,GBP,0.8111,10,9,2016
3240,USD,1.0,10,10,2016
3241,CAD,1.3253,10,10,2016
3242,AUD,1.3163,10,10,2016
3243,EUR,0.8961,10,10,2016
3244,GBP,0.8071,10,10,2016
3245,USD,1.0,10,11,2016
3246,CAD,1.3226,10,11,2016
3247,AUD,1.3249,10,11,2016
3248,EUR,0.9026,10,11,2016
3249,GBP,0.8145,10,11,2016
3250,USD,1.0,10,12,2016
3251,CAD,1.3247,10,12,2016
3252,AUD,1.3206,10,12,2016
3253,EUR,0.9074,10,12,2016
3254,GBP,0.8166,10,12,2016
3255,USD,1.0,10,13,2016
3256,CAD,1.3245,10,13,2016
3257,AUD,1.3231,10,13,2016
3258,EUR,0.906,10,13,2016
3259,GBP,0.8193,10,13,2016
3260,USD,1.0,10,14,2016
3261,CAD,1.3166,10,14,2016
3262,AUD,1.3108,10,14,2016
3263,EUR,0.9089,10,14,2016
3264,GBP,0.8172,10,14,2016
3265,USD,1.0,10,15,2016
3266,CAD,1.3166,10,15,2016
3267,AUD,1.3108,10,15,2016
3268,EUR,0.9089,10,15,2016
3269,GBP,0.8172,10,15,2016
3270,USD,1.0,10,16,2016
3271,CAD,1.3166,10,16,2016
3272,AUD,1.3108,10,16,2016
3273,EUR,0.9089,10,16,2016
3274,GBP,0.8172,10,16,2016
3275,USD,1.0,10,17,2016
3276,CAD,1.3128,10,17,2016
3277,AUD,1.3131,10,17,2016
3278,EUR,0.9096,10,17,2016
3279,GBP,0.823,10,17,2016
3280,USD,1.0,10,18,2016
3281,CAD,1.3083,10,18,2016
3282,AUD,1.3037,10,18,2016
3283,EUR,0.9097,10,18,2016
3284,GBP,0.8147,10,18,2016
3285,USD,1.0,10,19,2016
3286,CAD,1.308,10,19,2016
3287,AUD,1.3023,10,19,2016
3288,EUR,0.9108,10,19,2016
3289,GBP,0.8137,10,19,2016
3290,USD,1.0,10,20,2016
3291,CAD,1.3169,10,20,2016
3292,AUD,1.3036,10,20,2016
3293,EUR,0.9107,10,20,2016
3294,GBP,0.8157,10,20,2016
3295,USD,1.0,10,21,2016
3296,CAD,1.3229,10,21,2016
3297,AUD,1.3107,10,21,2016
3298,EUR,0.9186,10,21,2016
3299,GBP,0.8205,10,21,2016
3300,USD,1.0,10,22,2016
3301,CAD,1.3229,10,22,2016
3302,AUD,1.3107,10,22,2016
3303,EUR,0.9186,10,22,2016
3304,GBP,0.8205,10,22,2016
3305,USD,1.0,10,23,2016
3306,CAD,1.3229,10,23,2016
3307,AUD,1.3107,10,23,2016
3308,EUR,0.9186,10,23,2016
3309,GBP,0.8205,10,23,2016
3310,USD,1.0,10,24,2016
3311,CAD,1.3357,10,24,2016
3312,AUD,1.3114,10,24,2016
3313,EUR,0.9182,10,24,2016
3314,GBP,0.8173,10,24,2016
3315,USD,1.0,10,25,2016
3316,CAD,1.3317,10,25,2016
3317,AUD,1.3088,10,25,2016
3318,EUR,0.9198,10,25,2016
3319,GBP,0.8186,10,25,2016
3320,USD,1.0,10,26,2016
3321,CAD,1.3366,10,26,2016
3322,AUD,1.3016,10,26,2016
3323,EUR,0.9153,10,26,2016
3324,GBP,0.8189,10,26,2016
3325,USD,1.0,10,27,2016
3326,CAD,1.3366,10,27,2016
3327,AUD,1.3123,10,27,2016
3328,EUR,0.9152,10,27,2016
3329,GBP,0.8159,10,27,2016
3330,USD,1.0,10,28,2016
3331,CAD,1.3389,10,28,2016
3332,AUD,1.3206,10,28,2016
3333,EUR,0.9156,10,28,2016
3334,GBP,0.8232,10,28,2016
3335,USD,1.0,10,29,2016
3336,CAD,1.3389,10,29,2016
3337,AUD,1.3206,10,29,2016
3338,EUR,0.9156,10,29,2016
3339,GBP,0.8232,10,29,2016
3340,USD,1.0,10,30,2016
3341,CAD,1.3389,10,30,2016
3342,AUD,1.3206,10,30,2016
3343,EUR,0.9156,10,30,2016
3344,GBP,0.8232,10,30,2016
3345,USD,1.0,10,31,2016
3346,CAD,1.3398,10,31,2016
3347,AUD,1.3153,10,31,2016
3348,EUR,0.9136,10,31,2016
3349,GBP,0.8227,10,31,2016
3350,USD,1.0,11,1,2016
3351,CAD,1.3361,11,1,2016
3352,AUD,1.3008,11,1,2016
3353,EUR,0.907,11,1,2016
3354,GBP,0.8179,11,1,2016
3355,USD,1.0,11,2,2016
3356,CAD,1.3375,11,2,2016
3357,AUD,1.305,11,2,2016
3358,EUR,0.9013,11,2,2016
3359,GBP,0.8117,11,2,2016
3360,USD,1.0,11,3,2016
3361,CAD,1.3389,11,3,2016
3362,AUD,1.3046,11,3,2016
3363,EUR,0.9038,11,3,2016
3364,GBP,0.8013,11,3,2016
3365,USD,1.0,11,4,2016
3366,CAD,1.3433,11,4,2016
3367,AUD,1.3015,11,4,2016
3368,EUR,0.9015,11,4,2016
3369,GBP,0.8006,11,4,2016
3370,USD,1.0,11,5,2016
3371,CAD,1.3433,11,5,2016
3372,AUD,1.3015,11,5,2016
3373,EUR,0.9015,11,5,2016
3374,GBP,0.8006,11,5,2016
3375,USD,1.0,11,6,2016
3376,CAD,1.3433,11,6,2016
3377,AUD,1.3015,11,6,2016
3378,EUR,0.9015,11,6,2016
3379,GBP,0.8006,11,6,2016
3380,USD,1.0,11,7,2016
3381,CAD,1.3391,11,7,2016
3382,AUD,1.3015,11,7,2016
3383,EUR,0.904,11,7,2016
3384,GBP,0.8049,11,7,2016
3385,USD,1.0,11,8,2016
3386,CAD,1.3368,11,8,2016
3387,AUD,1.2984,11,8,2016
3388,EUR,0.906,11,8,2016
3389,GBP,0.8071,11,8,2016
3390,USD,1.0,11,9,2016
3391,CAD,1.3426,11,9,2016
3392,AUD,1.3007,11,9,2016
3393,EUR,0.9073,11,9,2016
3394,GBP,0.8077,11,9,2016
3395,USD,1.0,11,10,2016
3396,CAD,1.3482,11,10,2016
3397,AUD,1.3158,11,10,2016
3398,EUR,0.9179,11,10,2016
3399,GBP,0.8057,11,10,2016
3400,USD,1.0,11,11,2016
3401,CAD,1.3491,11,11,2016
3402,AUD,1.3149,11,11,2016
3403,EUR,0.9171,11,11,2016
3404,GBP,0.7899,11,11,2016
3405,USD,1.0,11,12,2016
3406,CAD,1.3491,11,12,2016
3407,AUD,1.3149,11,12,2016
3408,EUR,0.9171,11,12,2016
3409,GBP,0.7899,11,12,2016
3410,USD,1.0,11,13,2016
3411,CAD,1.3491,11,13,2016
3412,AUD,1.3149,11,13,2016
3413,EUR,0.9171,11,13,2016
3414,GBP,0.7899,11,13,2016
3415,USD,1.0,11,14,2016
3416,CAD,1.3538,11,14,2016
3417,AUD,1.3247,11,14,2016
3418,EUR,0.9279,11,14,2016
3419,GBP,0.7979,11,14,2016
3420,USD,1.0,11,15,2016
3421,CAD,1.3525,11,15,2016
3422,AUD,1.3228,11,15,2016
3423,EUR,0.9289,11,15,2016
3424,GBP,0.8048,11,15,2016
3425,USD,1.0,11,16,2016
3426,CAD,1.3479,11,16,2016
3427,AUD,1.3393,11,16,2016
3428,EUR,0.9344,11,16,2016
3429,GBP,0.8046,11,16,2016
3430,USD,1.0,11,17,2016
3431,CAD,1.3426,11,17,2016
3432,AUD,1.3398,11,17,2016
3433,EUR,0.9331,11,17,2016
3434,GBP,0.803,11,17,2016
3435,USD,1.0,11,18,2016
3436,CAD,1.3515,11,18,2016
3437,AUD,1.3525,11,18,2016
3438,EUR,0.9408,11,18,2016
3439,GBP,0.8112,11,18,2016
3440,USD,1.0,11,19,2016
3441,CAD,1.3515,11,19,2016
3442,AUD,1.3525,11,19,2016
3443,EUR,0.9408,11,19,2016
3444,GBP,0.8112,11,19,2016
3445,USD,1.0,11,20,2016
3446,CAD,1.3515,11,20,2016
3447,AUD,1.3525,11,20,2016
3448,EUR,0.9408,11,20,2016
3449,GBP,0.8112,11,20,2016
3450,USD,1.0,11,21,2016
3451,CAD,1.3459,11,21,2016
3452,AUD,1.3568,11,21,2016
3453,EUR,0.9406,11,21,2016
3454,GBP,0.8064,11,21,2016
3455,USD,1.0,11,22,2016
3456,CAD,1.3403,11,22,2016
3457,AUD,1.3518,11,22,2016
3458,EUR,0.9419,11,22,2016
3459,GBP,0.8046,11,22,2016
3460,USD,1.0,11,23,2016
3461,CAD,1.345,11,23,2016
3462,AUD,1.3482,11,23,2016
3463,EUR,0.9432,11,23,2016
3464,GBP,0.8054,11,23,2016
3465,USD,1.0,11,24,2016
3466,CAD,1.3493,11,24,2016
3467,AUD,1.3532,11,24,2016
3468,EUR,0.948,11,24,2016
3469,GBP,0.8039,11,24,2016
3470,USD,1.0,11,25,2016
3471,CAD,1.3491,11,25,2016
3472,AUD,1.3435,11,25,2016
3473,EUR,0.9441,11,25,2016
3474,GBP,0.8042,11,25,2016
3475,USD,1.0,11,26,2016
3476,CAD,1.3491,11,26,2016
3477,AUD,1.3435,11,26,2016
3478,EUR,0.9441,11,26,2016
3479,GBP,0.8042,11,26,2016
3480,USD,1.0,11,27,2016
3481,CAD,1.3491,11,27,2016
3482,AUD,1.3435,11,27,2016
3483,EUR,0.9441,11,27,2016
3484,GBP,0.8042,11,27,2016
3485,USD,1.0,11,28,2016
3486,CAD,1.3451,11,28,2016
3487,AUD,1.3406,11,28,2016
3488,EUR,0.9445,11,28,2016
3489,GBP,0.8057,11,28,2016
3490,USD,1.0,11,29,2016
3491,CAD,1.3457,11,29,2016
3492,AUD,1.3436,11,29,2016
3493,EUR,0.9455,11,29,2016
3494,GBP,0.802,11,29,2016
3495,USD,1.0,11,30,2016
3496,CAD,1.3383,11,30,2016
3497,AUD,1.3438,11,30,2016
3498,EUR,0.9403,11,30,2016
3499,GBP,0.8016,11,30,2016
3500,USD,1.0,12,1,2016
3501,CAD,1.34,12,1,2016
3502,AUD,1.353,12,1,2016
3503,EUR,0.941,12,1,2016
3504,GBP,0.7914,12,1,2016
3505,USD,1.0,12,2,2016
3506,CAD,1.3303,12,2,2016
3507,AUD,1.3468,12,2,2016
3508,EUR,0.9397,12,2,2016
3509,GBP,0.7922,12,2,2016
3510,USD,1.0,12,3,2016
3511,CAD,1.3303,12,3,2016
3512,AUD,1.3468,12,3,2016
3513,EUR,0.9397,12,3,2016
3514,GBP,0.7922,12,3,2016
3515,USD,1.0,12,4,2016
3516,CAD,1.3303,12,4,2016
3517,AUD,1.3468,12,4,2016
